run_name,epoch,iter,global_iter,loss,acc,lr,time_avg,data_time_avg
segnet_baseline,1,56,56,4.698613166809082,23.80288690328598,0.00873069076571686,1.3093226374241345,0.010284386183086195
segnet_baseline,1,57,57,4.396854877471924,55.28082251548767,0.00870784551861066,1.3116970226682465,0.010268515553967706
segnet_baseline,1,58,58,4.654508590698242,24.531251192092896,0.008684993610101652,1.3128487700122897,0.010286011938321389
segnet_baseline,1,59,59,4.389777183532715,53.620463609695435,0.008662135018761077,1.3143680214881897,0.01024777889251709
segnet_baseline,1,60,60,4.54503870010376,41.72367751598358,0.008639269723028191,1.3141582676621735,0.010185765438392514
segnet_baseline,1,61,61,4.460238456726074,44.95900571346283,0.008616397701209063,1.3146328772267988,0.010184172661073746
segnet_baseline,1,62,62,4.551130771636963,30.226150155067444,0.008593518931475346,1.314165437032306,0.010149694624401275
segnet_baseline,1,63,63,4.273967742919922,57.1661651134491,0.008570633391863064,1.3136495538055897,0.010150022804737091
segnet_baseline,1,64,64,4.536037921905518,22.802908718585968,0.008547741060271343,1.308185760791485,0.010100958897517278
segnet_baseline,1,65,65,4.2114739418029785,47.3606675863266,0.008524841914461165,1.3082345976974026,0.010091868313876066
segnet_baseline,1,66,66,4.867374420166016,7.023119926452637,0.008501935932054073,1.313032531026584,0.010047930390087527
segnet_baseline,1,67,67,4.714288711547852,16.467756032943726,0.008479023090530896,1.312935520620907,0.01006789768443388
segnet_baseline,1,68,68,4.379023551940918,0.0,0.00845610336723042,1.307753514552462,0.01000728814498238
segnet_baseline,1,69,69,4.388655662536621,34.92298424243927,0.008433176739348071,1.30950140612466,0.009982166971479143
segnet_baseline,1,70,70,4.844768047332764,0.0,0.008410243183934575,1.3115561176353776,0.009965433201319734
segnet_baseline,1,71,71,4.837890625,0.0,0.008387302677894592,1.3069869114292993,0.009961177905400595
segnet_baseline,1,72,72,4.865801811218262,0.0,0.008364355197985339,1.3080112280910963,0.009997945942290842
segnet_baseline,1,73,73,4.54550838470459,27.916070818901062,0.008341400720815205,1.3055976307069934,0.009952947900101945
segnet_baseline,1,74,74,4.201847553253174,0.0,0.008318439222842327,1.3016443570454916,0.009943536122639974
segnet_baseline,1,75,75,4.303521156311035,33.62046480178833,0.008295470680373175,1.3065663921205621,0.00996321439743042
segnet_baseline,1,76,76,4.61474084854126,3.173350915312767,0.008272495069561094,1.3065339961609284,0.009968770014775264
segnet_baseline,1,77,77,4.596836090087891,3.6166485399007797,0.008249512366404843,1.306980998088152,0.0100402893164219
segnet_baseline,1,78,78,4.369901657104492,18.059903383255005,0.008226522546747113,1.3073968344096896,0.010011021094986155
segnet_baseline,1,79,79,4.162917137145996,18.931058049201965,0.008203525586273018,1.3087322890758515,0.009981957077980042
segnet_baseline,1,80,80,4.688492774963379,0.0,0.008180521460508584,1.3043258867146057,0.009958187739054361
segnet_baseline,1,81,81,4.497951030731201,7.353191077709198,0.008157510144819191,1.3041447313820445,0.009946163107709186
segnet_baseline,1,82,82,4.629446029663086,3.2565079629421234,0.008134491614408032,1.3041834946138313,0.009969570550573877
segnet_baseline,1,83,83,4.437762260437012,19.71641033887863,0.008111465844314512,1.3039657161349343,0.009936755611782982
segnet_baseline,1,84,84,4.613042831420898,13.703133165836334,0.008088432809412661,1.3081563556895537,0.009908109552720014
segnet_baseline,1,85,85,4.536747455596924,18.578334152698517,0.0080653924844095,1.304802190425784,0.009860715200734694
segnet_baseline,1,86,86,4.606277942657471,18.317800760269165,0.008042344843843412,1.3042811991154462,0.009852316187716079
segnet_baseline,1,87,87,4.430965900421143,4.92161437869072,0.008019289862082453,1.3034215596589176,0.009825449098240246
segnet_baseline,1,88,88,3.3655343055725098,67.10091233253479,0.007996227513322693,1.3054920957329568,0.009827131635687325
segnet_baseline,1,89,89,4.7237868309021,20.253364741802216,0.007973157771586482,1.3108020040724013,0.00983528561062283
segnet_baseline,1,90,90,4.760179042816162,3.1519681215286255,0.00795008061072074,1.310435564963372,0.009836768056010152
segnet_baseline,1,91,91,4.346766948699951,20.90936154127121,0.007926996004395183,1.3130580549654753,0.009850932204205057
segnet_baseline,1,92,92,3.824465036392212,35.86956560611725,0.007903903926100556,1.3147510251691263,0.009869224281721217
segnet_baseline,1,93,93,4.075360298156738,26.647722721099854,0.007880804349146828,1.314428524768099,0.009887084047845069
segnet_baseline,1,94,94,4.3598151206970215,17.5465390086174,0.00785769724666137,1.3151079729983681,0.009890684328581157
segnet_baseline,1,95,95,3.6601996421813965,38.51173222064972,0.0078345825915871,1.3162077963352203,0.009902728100617727
segnet_baseline,1,96,96,3.792539119720459,3.167140856385231,0.007811460356680608,1.316108241523664,0.00990772984691502
segnet_baseline,1,97,97,4.272769451141357,4.644734784960747,0.007788330514510261,1.3157982120708542,0.009894714063527633
segnet_baseline,1,98,98,4.22874641418457,3.448275849223137,0.007765193037454269,1.3183985117709998,0.009877826228286282
segnet_baseline,1,99,99,4.913548469543457,4.272168874740601,0.007742047897698742,1.3196040844917298,0.009877254962921142
segnet_baseline,1,100,100,4.021414756774902,35.228678584098816,0.007718895067235705,1.3270479428886186,0.009854994197883228
segnet_baseline,1,101,101,4.952766418457031,3.1522151082754135,0.007695734517861089,1.3281120809854245,0.009899073956059474
segnet_baseline,1,102,102,2.150876522064209,81.24146461486816,0.007672566221172707,1.33087899152515,0.009900877776655178
segnet_baseline,1,103,103,2.8333446979522705,34.382060170173645,0.007649390148568188,1.335571493093784,0.009870696526307326
segnet_baseline,1,104,104,4.386455535888672,3.2418493181467056,0.007626206271242884,1.3360715094066802,0.009865983327229818
segnet_baseline,1,105,105,3.8134353160858154,26.29864513874054,0.007603014560187753,1.332940992319359,0.009831745669526874
segnet_baseline,1,106,106,3.5568952560424805,0.0,0.007579814986187214,1.3295533969023516,0.009804600867155556
segnet_baseline,1,107,107,4.321969509124756,19.60887461900711,0.007556607519816968,1.329624577804848,0.009832872284783257
segnet_baseline,1,108,108,3.713022470474243,30.788031220436096,0.007533392131441786,1.329558094707104,0.009851403192642633
segnet_baseline,1,109,109,3.705918788909912,3.413473442196846,0.007510168791213273,1.330989874492992,0.009867650812322442
segnet_baseline,1,110,110,3.1807851791381836,0.0,0.007486937469067589,1.3278374714894339,0.009825032036583702
segnet_baseline,1,111,111,3.9381134510040283,26.811698079109192,0.007463698134723159,1.32782116319452,0.009840995073318481
segnet_baseline,1,112,112,3.996027708053589,3.153238818049431,0.0074404507576783276,1.3278949113018745,0.009806002135825368
segnet_baseline,1,113,113,3.0563526153564453,47.11790382862091,0.007417195307208989,1.3277965616761593,0.009811363722148695
segnet_baseline,1,114,114,4.974748134613037,0.0,0.007393931752366188,1.325011985198311,0.009803718069325323
segnet_baseline,1,115,115,4.136624813079834,0.0,0.007370660061973678,1.3295303809231724,0.009856918762470114
segnet_baseline,1,116,116,4.785177230834961,0.0,0.007347380204625457,1.3286408990876288,0.009868560693202874
segnet_baseline,1,117,117,4.543168544769287,7.014121860265732,0.007324092148683249,1.330223873510199,0.009874402466466871
segnet_baseline,1,118,118,3.284111499786377,23.557764291763306,0.007300795862273964,1.3322951513178207,0.009882357941956079
segnet_baseline,1,119,119,3.1884286403656006,35.31308472156525,0.007277491313287115,1.3297188679377239,0.009847396612167358
segnet_baseline,1,120,120,4.174937725067139,1.1122393421828747,0.007254178469372199,1.327008820762319,0.009819887886362627
segnet_baseline,1,121,121,2.237528085708618,0.12376237427815795,0.007230857297936044,1.3292005257528337,0.009815214110202477
segnet_baseline,1,122,122,4.1604790687561035,0.0,0.007207527766140102,1.3271757335197636,0.010412189049449393
segnet_baseline,1,123,123,3.9555881023406982,0.19925222732126713,0.007184189840897719,1.3343165151534542,0.010409968514596262
segnet_baseline,1,124,124,3.7188501358032227,0.0,0.007160843488871357,1.3371302146911621,0.010505712509155274
segnet_baseline,1,125,125,3.199157238006592,24.690943956375122,0.007137488676469779,1.3443769897733415,0.010514287721543085
segnet_baseline,1,126,126,4.61885929107666,0.32379254698753357,0.007114125369845178,1.3458543443304347,0.010493640824565737
segnet_baseline,1,127,127,3.9866368770599365,0.48714932054281235,0.007090753534890285,1.3464123271405697,0.010476581752300262
segnet_baseline,1,128,128,3.485048294067383,0.13272424694150686,0.007067373137235416,1.343977362610573,0.010441321735234224
segnet_baseline,1,129,129,4.245153903961182,23.325446248054504,0.007043984142245484,1.346813574204078,0.010439049280606783
segnet_baseline,1,130,130,3.347632884979248,32.731398940086365,0.00702058651501696,1.347215080989226,0.01044014210009393
segnet_baseline,1,131,131,3.500380039215088,37.29700148105621,0.006997180220374788,1.350613043163762,0.010406777714238022
segnet_baseline,1,132,132,3.301194906234741,0.0,0.006973765222869263,1.3478810643791257,0.010370050157819475
segnet_baseline,1,133,133,5.865610599517822,0.0,0.006950341486772846,1.3456819146426755,0.010325871296782993
segnet_baseline,1,134,134,3.5300650596618652,23.094017803668976,0.006926908976076941,1.3470608940830937,0.010304443924515336
segnet_baseline,1,135,135,2.457441568374634,43.923282623291016,0.006903467654488615,1.3475199692389543,0.010277749860987943
segnet_baseline,1,136,136,3.4607861042022705,38.516512513160706,0.006880017485427282,1.3472847207619325,0.010270364093084405
segnet_baseline,1,137,137,3.7578845024108887,0.0,0.0068565584320213115,1.348317709521971,0.010262275087660637
segnet_baseline,1,138,138,4.254610538482666,20.567192137241364,0.0068330904571046016,1.3456233216704225,0.010242278627354464
segnet_baseline,1,139,139,3.5355076789855957,7.048457860946655,0.006809613523213099,1.3448064054761615,0.010227184636252266
segnet_baseline,1,140,140,3.76446533203125,46.52273952960968,0.006786127592581251,1.344334047736851,0.010204425094820928
segnet_baseline,1,141,141,3.3855011463165283,0.2687805099412799,0.006762632627138418,1.34567606784928,0.010182246355943277
segnet_baseline,1,142,142,3.8942370414733887,35.75839698314667,0.006739128588505219,1.3455958016268856,0.01019174735862892
segnet_baseline,1,143,143,3.715590000152588,3.149888291954994,0.006715615437989816,1.3476931502421696,0.010173610515064664
segnet_baseline,1,144,144,4.286625862121582,4.108770191669464,0.006692093136584149,1.3483240949696509,0.01018373884003738
segnet_baseline,1,145,145,3.7161409854888916,3.1632985919713974,0.006668561644960107,1.3485070189384565,0.010166493180679949
segnet_baseline,1,146,146,2.617898941040039,46.0545152425766,0.006645020923465635,1.348623141139543,0.010158618291219076
segnet_baseline,1,147,147,3.2253963947296143,16.6033536195755,0.006621470932120776,1.350706855993013,0.01015197264181601
segnet_baseline,1,148,148,3.04252552986145,0.0,0.0065979116306136565,1.3485317086213386,0.010119770997322646
segnet_baseline,1,149,149,3.8790533542633057,20.626835525035858,0.006574342978296402,1.3486237303415933,0.010120779673258463
segnet_baseline,1,150,150,2.578124761581421,46.857717633247375,0.006550764934180986,1.3483878587255416,0.010097126297603379
segnet_baseline,1,151,151,2.6403567790985107,0.0,0.006527177456935012,1.3467834466382076,0.010070684709047017
segnet_baseline,1,152,152,3.484947443008423,16.608746349811554,0.0065035805048774195,1.34836720173655,0.010053282469705818
segnet_baseline,1,153,153,3.2943038940429688,49.90582466125488,0.0064799740359741355,1.3459884485641083,0.010021592115426992
segnet_baseline,1,154,154,3.2083873748779297,0.0,0.006456358007833636,1.346786408270559,0.010017750340123331
segnet_baseline,1,155,155,3.5120227336883545,14.328494668006897,0.006432732377702437,1.3468285248829768,0.010011584330827761
segnet_baseline,1,156,156,3.8738207817077637,13.8271763920784,0.006409097102460522,1.3489795156345246,0.009999402769052299
segnet_baseline,1,157,157,3.996051788330078,0.002332932854187675,0.00638545213861668,1.3490076321589797,0.010013083868388888
segnet_baseline,1,158,158,2.0767483711242676,56.2227725982666,0.006361797442303772,1.3481067981360093,0.010426083450797218
segnet_baseline,1,159,159,3.4842324256896973,0.0,0.006338132969273908,1.3558302253484726,0.010653214156627655
segnet_baseline,1,160,160,3.3852033615112305,0.0,0.006314458674893553,1.359831062162885,0.01072047956241584
segnet_baseline,1,161,161,4.053061485290527,0.0,0.006290774514138543,1.3601809313267836,0.010797575668052391
segnet_baseline,1,162,162,2.4189717769622803,28.39455008506775,0.006267080441589023,1.360135673745278,0.010794534273674153
segnet_baseline,1,163,163,3.1127192974090576,0.0,0.006243376411424282,1.3581160219704234,0.010780811309814453
segnet_baseline,1,164,164,3.4326722621917725,0.003435127655393444,0.006219662377417515,1.3579229614951394,0.010747879201715643
segnet_baseline,1,165,165,4.546699047088623,0.736057385802269,0.0061959382929304835,1.3587988528860622,0.010740013007658073
segnet_baseline,1,166,166,4.778564453125,0.0,0.006172204110908094,1.3565895486020756,0.010699623359177641
segnet_baseline,1,167,167,4.155459880828857,3.7613175809383392,0.00614845978387287,1.3566286294233232,0.010701565515427362
segnet_baseline,1,168,168,4.401780128479004,0.0,0.006124705263919325,1.354589689412766,0.010664982203195787
segnet_baseline,1,169,169,3.1793510913848877,51.94054841995239,0.00610094050270825,1.3548177803263945,0.010657501220703126
segnet_baseline,1,170,170,3.729445695877075,8.42050164937973,0.006077165451460892,1.354463075336657,0.010632896981044122
segnet_baseline,1,171,171,3.743955135345459,41.88646078109741,0.006053380060953026,1.354859934296719,0.010624861994455026
segnet_baseline,1,172,172,3.6760432720184326,0.0,0.0060295842815089205,1.3574893750207273,0.010615493520835921
segnet_baseline,1,173,173,4.368207931518555,14.536038041114807,0.006005778062995198,1.3577456200259856,0.01060847852421903
segnet_baseline,1,174,174,3.0241379737854004,0.0,0.005981961354814591,1.3558858163016183,0.010576731818062918
segnet_baseline,1,175,175,3.1732027530670166,3.186601772904396,0.005958134105899569,1.356460135091435,0.010576795447956432
segnet_baseline,1,176,176,2.8431010246276855,3.2940682023763657,0.00593429626470586,1.3581046775235968,0.01057299516968808
segnet_baseline,1,177,177,2.725531578063965,4.520891606807709,0.00591044777920585,1.3606189556336135,0.010554242669866326
segnet_baseline,1,178,178,4.917787551879883,9.319090098142624,0.005886588596881868,1.3603658316521672,0.01053498843528705
segnet_baseline,1,179,179,4.257568836212158,22.047747671604156,0.005862718664719338,1.3601096325450472,0.010530816184149848
segnet_baseline,1,180,180,4.22860860824585,5.472211539745331,0.0058388379291998025,1.3599508559506241,0.01053983993951787
segnet_baseline,1,181,181,3.5169448852539062,25.70486068725586,0.005814946336293828,1.3601284996493832,0.010530017234466888
segnet_baseline,1,182,182,4.8126020431518555,15.536338090896606,0.0057910438314537635,1.3597670539480742,0.010515043644305788
segnet_baseline,1,183,183,3.327147960662842,48.56833815574646,0.005767130359606378,1.359514797511308,0.010500928629999575
segnet_baseline,1,184,184,3.1170597076416016,61.79582476615906,0.005743205865145341,1.3595796314445703,0.010501313853908229
segnet_baseline,1,185,185,3.985790729522705,49.839261174201965,0.005719270291923575,1.3617006181388773,0.010493839940717143
segnet_baseline,1,186,186,3.96167254447937,29.382511973381042,0.005695323583245457,1.3622225185129093,0.010487411111433876
segnet_baseline,1,187,187,4.6877617835998535,0.0,0.00567136568185887,1.3604392244460735,0.010459521983532196
segnet_baseline,1,188,188,3.5367860794067383,3.142296150326729,0.005647396529947098,1.3607974140732377,0.010465222060995759
segnet_baseline,1,189,189,3.2523345947265625,3.13512422144413,0.005623416069120573,1.3613890108309294,0.010481404003344083
segnet_baseline,1,190,190,4.778234004974365,8.006945997476578,0.005599424240408453,1.3615240576379586,0.010470788516299262
segnet_baseline,1,191,191,2.618152141571045,0.33552648965269327,0.005575420984250041,1.3622437131901581,0.010477701822916666
segnet_baseline,1,192,192,3.6182847023010254,28.23968231678009,0.0055514062404860365,1.361822144355181,0.010452983292890954
segnet_baseline,1,193,193,4.069242000579834,25.768059492111206,0.005527379948349604,1.361687241141329,0.010441828019840201
segnet_baseline,1,194,194,4.6092023849487305,30.756449699401855,0.005503342046457278,1.364239829625839,0.010441291026580028
segnet_baseline,1,195,195,3.3909482955932617,0.0,0.0054792924727996815,1.3635275911311715,0.010748576144782864
segnet_baseline,1,196,196,3.080209255218506,59.53878164291382,0.005455231164732058,1.365293482233425,0.011374603068162948
segnet_baseline,1,197,197,4.082917213439941,24.230636656284332,0.00543115805896461,1.3634604191539264,0.011345659843598954
segnet_baseline,1,198,198,3.0110533237457275,56.182777881622314,0.005407073091552649,1.3633370339570932,0.011349203598559203
segnet_baseline,1,199,199,4.193917274475098,38.86272609233856,0.005382976197886545,1.3657498395442962,0.011346218585968017
